id,username,location,tweet
1187029379710439432,MichelleNwaoṅu,,RT @firstladyship: Those vilifying people online are not my supporters. They are people who are paid by my opponents to infiltrate my suppo…
1106997970514464768,Ցւձاડદ NդձՊծا,Land of the Rising Sun,"RT @DrTheodo: Peter Obi spotted at the airport today.

Is the way he's standing in the line for me😊.

Simplicity is key👌
#PeterObiVPtalks
S…"
60349932,ITE EGO,Earth,"RT @NBetLee: Who will be the next President of Nigeria? 

Choose between Peter Obi, Tinubu and Atiku and PLACE YOUR BETS on https://t.co/R6…"
2974742921,ITM👷🔴,"Kano, Nigeria",RT @channelstv: It's dead – DEAD and buried. Doyin Okupe on Peter Obi's alliance with Rabiu Kwankwaso. #PoliticsToday https://t.co/v6OJbrmJ…
1492196592740450307,Im-hō-Tep🕷️,"Mathew 18:18, Nigeria","RT @woye1: Doyin Okupe is a beer parlour strategist. He was in NRC,he lost , PDP in 2015 he lost , 2019 he predicted APC will be buried, he…"
2765419006,#SARSMUSTEND Ozurumba Anthony,"Lagos, Nigeria.",RT @JadayDavid: Peter Obi just said on Arise TV this morning that the Government in the last 10 years Privatized profit and socialize losse…
1125143526,ukasi:)shekile:/etem,,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
709799718004649984,ADURAGBEMI,"Lagos, Nigeria","RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1385150228148408321,Chuks •🤍• 🕊,OUTSIDE🇳🇬,"@adeyanjudeji Yet you listened to him to the end. Peter Obi has gotten to heights you never will ever get to. As it is now, he is greater than your wildest imagination can ever aspire to. Stop being petty and childish."
2890735697,Hon Dino,Nigeria,"RT @Shehusky: Peter Obi is not the ""blood of dogs &amp; baboon will flow if I lose"" politician. He's the ""I love Nigerians even if I lose"" poli…"
1481499706370965505,Peter Obi Son,,"RT @Topboychriss: ""Governor Nyesom Wike supported Anambra State with UBEC funds when he was Minister of Education. When we also had issues…"
1019705457844375558,NewsLodge,Nigeria,"Why I have been doing international trips – Peter Obi 
https://t.co/PbJIKqBt1j"
1178000484650688512,Annazzy,In God's arms.,"RT @Nkemchor_: Peter Obi on Arise tv has cleared the air about talks of Obidients attacking people online.
His response is that some people…"
4924984149,CHIDI EBERE #PeterObi4President2023,,"RT @Anayo_Ella: Peter Obi responding to Buba Galadima and Kwankwaso saying he should accept to be the vice president. PO answered, ""why sho…"
598556703,Steve Crypto,,"RT @Topboychriss: ""Governor Nyesom Wike supported Anambra State with UBEC funds when he was Minister of Education. When we also had issues…"
1311298868823371780,👑Chief Dozzy of 30BG😈😈 peterobi for president✊,"Lagos, Nigeria",RT @ChigozieIAlex: I don’t understand how anyone who claims he’s an activist and is fighting for good governance in Nigeria will not be sup…
715230163663986688,hope ndem,Calabar,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1090896447963348993,divergent,,"RT @iamchrisani: Omo Peter Obi got our warning about not apologizing again , this lady on arisetv just asked him about his supporters that…"
2574698446,ODO NNAMDI,,"RT @modili_stephen: ""They said l am qualified to be the Vice President because of my knowledge of the economy, but Nigeria's problem is the…"
1307497027,B C,Earth,"RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
3094026957,Crazy Dave,"Lagos, Nigeria","Peter obi just switched it up.
Now it's AWALOKAN!!!!!
#Awalokan
#PeterObiForPresident2023"
1061157669879382019,ƝDỤBE$T,"Enugu, Nigeria",RT @firstladyship: Those vilifying people online are not my supporters. They are people who are paid by my opponents to infiltrate my suppo…
1270299076987363329,OBIdient,,"RT @SallyOzioma: @Nkemchor_ In my WhatsApp group, non Nigerians be motivating and encouraging us on Peter Obi's mandate."
550201797,Otunba 🤴🏾,Twitter for algorithm,RT @TheRoyOsuji: Peter Obi is making practical sense on Arise TV right now. He also seems like he isn’t “one of them”.
2802710603,OnyekaMichaels,"Atlanta, GA","RT @ConnectOnitsha: ""They said I'm qualified to be the Vice President because of my knowledge of the economy. But Nigeria's problem is the…"
1688981966,Non-Viral #weriseagain,Abuja Nigeria,"RT @UchePOkoye: In the 2023 election in Nigeria, we are not left with two devil options.

We are left with Peter Obi only."
2570407389,Ojfitzpatrick,Garki Abuja,RT @urchilla01: Over 20k people tuned in live to watch Peter Obi on @ARISEtv this morning. He dealt with every issue raised. He did not pol…
1525092325977890817,Kay,"Abuja, Nigeria","RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
360520784,Dennis,"lagos, nigeria","RT @firstladyship: Will Tinubu &amp; Atiku make themselves available on Arise TV? Peter Obi should not be the only one in front of cameras, tel…"
817091598,Ifeanyi chukwunweike,,"RT @UchePOkoye: Tinubu supporters constantly link Peter Obi to IPOB, but they won't dare link Boko Haram to Atiku or Bandit to Kwankwaso.…"
1045190076,IMOGIRIE Innocent for Peter Obi for President 2023,Nigeria,RT @Shehusky: I watched Peter Obi on Arise TV and I just went to sleep as if I took sedative. The hope he gives sedated me. The hope be giv…
3052279815,Ekwonna,Lagos,"RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
1225719522927218688,Mkpe Kekung,,"RT @firstladyship: Even Rufai, Rotus, Tundun of Arise TV crew, fell under Peter Obi’s spell on #TheMorningShow. Anyone that listen to Peter…"
2838552327,#PeterObi2023👽,Zion,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
4714000517,NoGoingBack,,"RT @madona1996: Peter Obi just finished on Arise TV.
Rufai and Tundun Abiola came prepared but Peter Obi came more prepared. As usual no in…"
1476784820168581120,Benjamin Mayor 🇳🇬🇩🇪#PeterObi,Nigeria,"“It is not the turn of one person, it is the turn of Nigeria 🇳🇬. It is the turn of every Nigerian!...”
—Peter Obi"
786861076860268569,Ike Ihiala🇺🇸,"Illinois, USA",RT @JadayDavid: Peter Obi just said on Arise TV this morning that the Government in the last 10 years Privatized profit and socialize losse…
1002940781676716032,Emperor Obi-Datti,Binance SmartChain,RT @Shehusky: I'm very happy that Peter Obi said he will remove the scam called fuel subsidy. Removal may make fuel expensive but will save…
947242135102902272,onyii power 🦋🌍💎💰 ⚔,gifted avenue,"RT @tibugzy: This morning I saw a couple of core Northern brethren from different parts of the North and I asked, ""hope say na Peter Obi we…"
537413511,Oluwafemi,,RT @urchilla01: Over 20k people tuned in live to watch Peter Obi on @ARISEtv this morning. He dealt with every issue raised. He did not pol…
813157123290963968,Tobechi Nwachukwu,,"RT @biafra_daily: Breaking news: 2023 Election: Every body should get ready, Fulani  has Surrendered Nigeria, it’s now clear to them they w…"
188635371,Dr kelvin Amata,"Benin City, Edo State, Nigeria","RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
878488262,chuks,,RT @JadayDavid: Peter Obi just said on Arise TV this morning that the Government in the last 10 years Privatized profit and socialize losse…
1119585791146168327,Maurice Nnayelugo,Land of the Rising Sun,"RT @Chude__: ""If you're part of my team and you agree with me in 3 meetings....you're out. I need people who would say, You're wrong Sir!""…"
837331992580620288,Ikechukwu,"Port Harcourt, Nigeria","RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
1043321608130179073,Christian Ejike,,"RT @kittiousmaur: I want it to be the turn of Nigerians, turn of Nigerian youths that want to take back their country and I will help them…"
1278774524989882374,themalejolene,,"RT @UchePOkoye: So you guys have heard it from Peter Obi, those who are asking why he didn't conduct local government elections can now see…"
953963399599329280,Ugochukwu,Everywhere,RT @AfamDeluxo: Bruh. The passion in Peter Obi's to fix Nigeria is something I have never seen before. Especially the power sector.
1023588347753766913,Six Strokes Of KeNn,The Guy Next Door,RT @JadayDavid: Peter Obi just said on Arise TV this morning that the Government in the last 10 years Privatized profit and socialize losse…
144286231,Afam,"Vaughan, Ontario",RT @Elkrosmediahub: Fok whatever you think. Nigeria will be lucky to have Peter Gregory Obi as president!!!!
36392803,UgoTumi,Nigeria,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
742430060167237633,Pelz,🌎 ,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
1242835863815553024,Gadafi Kendo,Worldwide,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
742375296599482368,stephen onyekwere,"Port Harcourt, Nigeria","RT @Hafeezbukar: Peter Obi is not for Igbo, Hausa or Yoruba. He is for New Nigeria 🇳🇬"
965712284696895488,Daniel,"Warri, Nigeria","RT @iamchrisani: Omo Peter Obi got our warning about not apologizing again , this lady on arisetv just asked him about his supporters that…"
1540051698412134400,Peter Obi's Philosopher,,RT @philip_famoye: I feel so much emotion while Peter Obi was talking this morning on Arise Tv. It 'l be painful for us not to have him as…
1353809781186826240,PETER OBI’s GLASSES,,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
1241791568467673090,Dan ☔️,"London, England",I wonder how Kwankwaso felt watching that Peter Obi interview. Last person to fumble that badly was Terence Howard for Iron Man 2.
1314829977062440960,breezy,,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
908838943365398528,⭕La Noblesse,University of Lagos Nigeria ,"RT @Chude__: ""If you're part of my team and you agree with me in 3 meetings....you're out. I need people who would say, You're wrong Sir!""…"
1007515091561078784,the minister .,"Lagos, Nigeria","RT @HRH_onyx: E be like Peter Gregory Obi has been preparing for this role for a long time.

Supporting Rice factory in Kano, building scho…"
3017883104,willz Og,"Istanbul, Turkey","RT @iamobiemeka: This Kwankwaso issue is simple. 
He doesn’t want to be Peter Obi’s VP and Nigerians don’t want Peter Obi to be anyone’s VP…"
886732434154323968,Ah.Kah.Cci,Uwa ,"RT @Anayo_Ella: Peter Obi responding to Buba Galadima and Kwankwaso saying he should accept to be the vice president. PO answered, ""why sho…"
1482374826543230977,IGBO LAST BORN🇺🇸🇳🇬🚀💭💨,"Lagos, Nigeria ",RT @urchilla01: Peter Obi on @ARISEtv addressing the allegations made by Mahdi Shehu that he made Northerners wear tags while he was Govern…
1311298868823371780,👑Chief Dozzy of 30BG😈😈 peterobi for president✊,"Lagos, Nigeria","RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
1204491545874972673,Bethel labour prefect,,"RT @Hafeezbukar: Peter Obi is not for Igbo, Hausa or Yoruba. He is for New Nigeria 🇳🇬"
972125444890923008,Obi Nicholas mmaduka,"Lagos, Nigeria","RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
53001682,o•l•a,.,"RT @PrisciliaAmadi: Peter Obi goes to Arise TV and discusses National issues.

Others go to Arise TV and discuss Peter Obi

Can you spot th…"
1215027920634290183,This man👳🏾‍♂️,Peaceville,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
944506976360419328,Tonya Smalls,Nigeria,"Dear OBIdients, 
Peter Obi's interview on AriseTV shows that he sees, hears us and understands everything going on this Twitter Street.
We are not letting our guards down. We will always stand tall and defend our Mandate!!!
#PeterObiForPresident2023"
870956712144097280,Peter Obi Stan,"Lagos, Nigeria","You can still support your preferred candidate but take your time and watch that Peter Obi’s interview at #GoodMorningshow. Even if you won’t vote for him, listen and learn the real issues hindering our growth as a country. Thank you @ARISEtv"
1214597872706097161,Peter Obi is President 2023,Spirit!,"RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
356219545,Ebuka ,LAGOS,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
1021873496320876544,White Robed Daoist,Internet,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
1386293806387978242,Otis,Australia,"RT @firstladyship: “If I am qualified to be Vice President, I am qualified to be the President.”

Peter Obi is the Real Nuggets on Arise TV…"
